SMALL_AREA,OBJECTID,GUID,NUTS1,NUTS1NAME,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,SA_PUB2011,GEOGID,ESRI_OID,Shape__Are,Shape__Len,Cluster
268090004,11925,4c07d11e-2146-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2111,268090,Kimmage A,268090004,A268090004,11925,5.56E-06,0.01053198,3
268092007,11926,4c07d11e-20e2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2113,268092,Kimmage C,268092007,A268092007,11926,4.68E-06,0.008861698,6
268090005,11927,4c07d11e-2147-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2111,268090,Kimmage A,268090005,A268090005,11927,1.14E-05,0.021018902,3
268091009,11928,4c07d11e-2150-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2112,268091,Kimmage B,268091009,A268091009,11928,5.41E-06,0.012549961,3
268137010,11929,4c07d11e-20f3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2143,268137,Rathmines West F,268137010,A268137010,11929,7.64E-06,0.014167662,7
268091011,11930,4c07d11e-2152-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2112,268091,Kimmage B,268091011,A268091011,11930,4.51E-06,0.011327799,3
267115007,11931,4c07d11e-2195-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3024,267115,Rathfarnham-Hermitage,267115007,A267115007,11931,6.77E-06,0.017468238,4
267115008,11932,4c07d11e-2196-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3024,267115,Rathfarnham-Hermitage,267115008,A267115008,11932,7.46E-06,0.016988931,4
268061005,11936,4c07d11e-2159-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2105,268061,Drumfinn,268061005,A268061005,11936,6.39E-06,0.014929514,3
268061007,11937,4c07d11e-215a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2105,268061,Drumfinn,268061007,A268061007,11937,6.19E-06,0.013947565,3
268061006,11938,4c07d11e-215b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2105,268061,Drumfinn,268061006,A268061006,11938,7.51E-06,0.014367939,3
268061009,11940,4c07d11e-2164-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2105,268061,Drumfinn,268061009,A268061009,11940,1.39E-05,0.016881118,3
268095001,11941,4c07d11e-2165-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2116,268095,Kylemore,268095001,A268095001,11941,4.26E-05,0.028635566,6
268095006,11942,4c07d11e-2166-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2116,268095,Kylemore,268095006,A268095006,11942,5.01E-06,0.012498444,3
268079008,11943,4c07d11e-2167-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2107,268079,Inchicore B,268079008,A268079008,11943,4.92E-06,0.009786077,3
268051004,11944,4c07d11e-2173-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2098,268051,Crumlin A,268051004,A268051004,11944,5.86E-06,0.011220524,5
268078004,11945,4c07d11e-2174-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2106,268078,Inchicore A,268078004,A268078004,11945,3.30E-06,0.01333076,1
268095005,11946,4c07d11e-2175-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2116,268095,Kylemore,268095005,A268095005,11946,4.76E-06,0.012570434,6
268095003,11947,4c07d11e-2176-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2116,268095,Kylemore,268095003,A268095003,11947,2.86E-06,0.014542267,3
268095004,11948,4c07d11e-2177-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2116,268095,Kylemore,268095004,A268095004,11948,3.27E-06,0.014804383,3
268095009,11949,4c07d11e-2178-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2116,268095,Kylemore,268095009,A268095009,11949,7.21E-06,0.011238474,3
268156007,11950,4c07d11e-2125-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2160,268156,Walkinstown C,268156007,A268156007,11950,9.44E-06,0.018981622,3
268156008,11951,4c07d11e-2126-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2160,268156,Walkinstown C,268156008,A268156008,11951,5.20E-06,0.011654699,3
268146005,11958,4c07d11e-2180-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2150,268146,Terenure C,268146005,A268146005,11958,7.20E-06,0.014691908,4
267117012,11959,4c07d11e-2181-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3026,267117,Rathfarnham Village,267117012,A267117012,11959,1.05E-05,0.019599246,4
267117005,11960,4c07d11e-2182-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3026,267117,Rathfarnham Village,267117005,A267117005,11960,6.60E-06,0.014751865,4
267050025,11961,4c07d11e-21b6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3007,267050,Clondalkin-Monastery,267050025,A267050025,11961,3.48E-06,0.010802803,5
267050024,11962,4c07d11e-21b7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3007,267050,Clondalkin-Monastery,267050024,A267050024,11962,7.97E-06,0.013129559,5
267050027,11963,4c07d11e-21b8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3007,267050,Clondalkin-Monastery,267050027,A267050027,11963,8.70E-06,0.014907235,5
267050030,11964,4c07d11e-21b9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3007,267050,Clondalkin-Monastery,267050030,A267050030,11964,5.55E-06,0.014103295,5
267050034,11965,4c07d11e-21ba-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3007,267050,Clondalkin-Monastery,267050034,A267050034,11965,9.17E-06,0.01570196,5
267157001,11966,4c07d11e-20ec-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,South Dublin,3049,267157,Terenure-St. James,267157001,A267157001,11966,7.26E-06,0.013686256,3
268083002,11970,4c07d11e-21ab-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2108,268083,Kilmainham A,268083002,A268083002,11970,4.21E-06,0.018982272,3
267155008,11971,4c07d11e-21ac-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,South Dublin,3047,267155,Terenure-Cherryfield,267155008,A267155008,11971,4.26E-06,0.014301088,4
267156009,11972,4c07d11e-21ad-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,South Dublin,3048,267156,Terenure-Greentrees,267156009,A267156009,11972,6.76E-06,0.012342149,4
267156008,11973,4c07d11e-21ae-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,South Dublin,3048,267156,Terenure-Greentrees,267156008,A267156008,11973,7.76E-06,0.014438607,4
267155003,11974,4c07d11e-21bd-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,South Dublin,3047,267155,Terenure-Cherryfield,267155003,A267155003,11974,9.13E-06,0.01968689,4
267156001,11975,4c07d11e-21be-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,South Dublin,3048,267156,Terenure-Greentrees,267156001,A267156001,11975,6.52E-06,0.014762683,4
268156001,11976,4c07d11e-21bf-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2160,268156,Walkinstown C,268156001,A268156001,11976,7.60E-06,0.013952145,3
268094002,11977,4c07d11e-20ef-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2115,268094,Kimmage E,268094002,A268094002,11977,5.08E-06,0.01209232,4
268054012,11978,4c07d11e-2168-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2101,268054,Crumlin D,268054012,A268054012,11978,7.52E-06,0.010834348,3
267156011,11979,4c07d11e-20f0-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,South Dublin,3048,267156,Terenure-Greentrees,267156011,A267156011,11979,9.60E-06,0.014567148,4
267150006,11980,4c07d11e-20f1-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,South Dublin,3042,267150,Templeogue-Kimmage Manor,267150006,A267150006,11980,3.66E-06,0.015699641,7
268094012,11981,4c07d11e-20f2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2115,268094,Kimmage E,268094012,A268094012,11981,5.02E-06,0.011837581,7
268094001,11982,4c07d11e-20fe-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2115,268094,Kimmage E,268094001,A268094001,11982,1.45E-05,0.018083322,3
268092003,11986,4c07d11e-20e3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2113,268092,Kimmage C,268092003,A268092003,11986,6.19E-06,0.018549584,3
268144009,11987,4c07d11e-20e4-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2148,268144,Terenure A,268144009,A268144009,11987,4.14E-06,0.008776834,7
268137002,11988,4c07d11e-20e5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2143,268137,Rathmines West F,268137002,A268137002,11988,3.08E-06,0.015947354,7
268137001,11989,4c07d11e-20e6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2143,268137,Rathmines West F,268137001,A268137001,11989,4.82E-06,0.014763265,7
268084001,11990,4c07d11e-3095-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2109,268084,Kilmainham B,268084001,A268084001,11990,1.03E-05,0.018271318,3
268144015,11991,4c07d11e-20f4-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2148,268144,Terenure A,268144015,A268144015,11991,3.49E-06,0.009526845,7
268132008,11992,4c07d11e-20f5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2138,268132,Rathmines West A,268132008,A268132008,11992,7.38E-06,0.014416676,7
268051012,11993,4c07d11e-3071-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2098,268051,Crumlin A,268051012,A268051012,11993,2.79E-06,0.015716479,3
267115005,11994,4c07d11e-2197-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3024,267115,Rathfarnham-Hermitage,267115005,A267115005,11994,4.95E-06,0.015186206,4
267154001,11995,4c07d11e-20f6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3046,267154,Templeogue Village,267154001,A267154001,11995,1.95E-05,0.02854609,4
267154005,11996,4c07d11e-20f7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3046,267154,Templeogue Village,267154005,A267154005,11996,8.16E-06,0.01666235,4
268090002,11997,4c07d11e-2127-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2111,268090,Kimmage A,268090002,A268090002,11997,7.44E-06,0.015400446,3
268094007,12001,4c07d11e-210a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2115,268094,Kimmage E,268094007,A268094007,12001,3.01E-06,0.012406294,3
268094011,12002,4c07d11e-210b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2115,268094,Kimmage E,268094011,A268094011,12002,4.19E-06,0.011460487,7
268093002,12003,4c07d11e-2116-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2114,268093,Kimmage D,268093002,A268093002,12003,4.89E-06,0.014528887,5
268093003,12004,4c07d11e-2117-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2114,268093,Kimmage D,268093003,A268093003,12004,3.98E-06,0.012285269,6
268093004,12005,4c07d11e-2118-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2114,268093,Kimmage D,268093004,A268093004,12005,5.45E-06,0.017060108,6
268093001,12006,4c07d11e-2124-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2114,268093,Kimmage D,268093001,A268093001,12006,1.13E-05,0.016064543,3
268054004,12007,4c07d11e-2132-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2101,268054,Crumlin D,268054004,A268054004,12007,5.47E-06,0.012100612,3
