N62 Between Athlone and Ferbane, Ballynahown, Co. Westmeath	000000001624	TMU N62 010.0 S	NRA	NRA_000000001624	53.347200000000001	-7.8429700000000002
N62 Between Thurles and Templemore, Whitefield, Co. Tipperary	000000001622	TMU N62 080.0 N	NRA	NRA_000000001622	52.767470000000003	-7.8439899999999998
N26 Between Foxford and Ballina, Drumrevagh, Co. Mayo	000000001261	TMU N26 020.0 N	NRA	NRA_000000001261	54.061399999999999	-9.1522000000000006
N61 Between Athlone and Roscommom, Newtown, Co. Roscommon	000000020611	TMU N61 020.0 N	NRA	NRA_000000020611	53.609740000000002	-8.1315799999999996
N20 Between Blarney and Cork, Blackpool, Co. Cork	000000020201	TMU N20 010.0 N	NRA	NRA_000000020201	51.933030000000002	-8.5321099999999994
M01 Between Jn04 Donabate and Jn05 Balbriggan (South), Donabate	000000001015	TMU M01 010.0 S	NRA	NRA_000000001015	53.502180000000003	-6.1998199999999999
M07 Between Jn25 Nenagh (Central) and Jn26 Nenagh (West), Nenagh, Co. Tipperary	000000200719	TMU M07 150.0 W	NRA	NRA_000000200719	52.848320000000001	-8.16953
M18 Ennis South, Co. Clare	000000020182	TMU M18 070.0 S	NRA	NRA_000000020182	52.808329999999998	-8.9313900000000004
N25 West of Mahon Interchange, between Mahon and Bloomfield Interchange	000000001258	TMU N40 010.0 W	NRA	NRA_000000001258	51.882289999999998	-8.4076000000000004
R108 North of M50 Jn04 Ballymun, Co. Dublin	000000201082	TMU R108 000.0 N	NRA	NRA_000000201082	53.412550000000003	-6.2654199999999998
M08 Between Jn13 Mitchelstown (South) Jn14 Fermoy(North), Mitchelstown, Co. Cork	000000020086	TMU M08 105.0 S	NRA	NRA_000000020086	52.216679999999997	-8.2818199999999997
R445 Between Castletroy and Annacotty Roundabouts, Annacotty, Co. Limerick	000000200714	TMU R445 150.0 E	NRA	NRA_000000200714	52.668140000000001	-8.5429600000000008
N01 North of Jn20 Jonesborough, Ravensdale, Co. Louth	000000020016	TMU N01 090.0 S	NRA	NRA_000000020016	54.11027	-6.3649699999999996
M1-1 M01 Dundalk Bypass Jn16 to Jn17	000000003101	TMU M01 070.0 N	NRA	NRA_000000003101	53.98545	-6.4336700000000002
N59 Between Oughterard and Moycullen, Knockaunranny, Co. Galway	000000001591	TMU N59 280.0 S	NRA	NRA_000000001591	53.371859999999998	-9.2363499999999998
M08 Jn03 Rathdowney to Jn04 Urlingford	000000003701	TMU M08 015.0 N	NRA	NRA_000000003701	52.839880000000001	-7.5011799999999997
N03 Between R188 Jn and Dublin Road Roundabout, Cavan Bypass, Co. Cavan	000000001035	TMU N03 110.0 N	NRA	NRA_000000001035	54.007730000000002	-7.3426299999999998
N81 Between Blessington and Tallaght, South of R114 Jn, Co. Wicklow	000000001811	TMU N81 010.0 S	NRA	NRA_000000001811	53.225879999999997	-6.4650499999999997
