id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30557062,CLOSE TO IFSC-LUXURY 2BR-1BA APT IN DUBLIN-1,123745971,Especial,,Dublin City,53.34846,-6.23133,Entire home/apt,184,14,1,2019-06-23,0.11,38,89
30557472,DUPLEX 2BR-2BA APT IN THE HEART OF BALLSBRIDGE!!,123745971,Especial,,Dublin City,53.33265,-6.22838,Entire home/apt,184,14,0,,,38,89
30558089,CLOSE TO GRAND CANAL SQUARE-LUXURY 2BR-2BA APT!,123745971,Especial,,Dublin City,53.33743,-6.23585,Entire home/apt,184,14,0,,,38,89
30572735,1 bedroom apartment in Dublin City Centre.,229355150,Gregory,,Dublin City,53.34677,-6.2546,Entire home/apt,100,2,8,2019-08-11,0.53,1,22
30574644,High end modern Apartment in heart of Dublin,35787837,Niall,,Dublin City,53.34464,-6.23523,Entire home/apt,125,3,0,,,1,0
30577129,"Twin Room - The Liberties, City Centre",225735672,Garden,,Dublin City,53.34035,-6.27778,Hotel room,129,1,4,2020-03-16,0.66,6,256
30578925,Single room/breakfast/private bathroom and patio,44517733,Mary,,Dublin City,53.31446,-6.28339,Private room,70,2,9,2020-01-01,1.21,4,79
30580127,"Great Location, Beautiful apartment, Smithfield",17880625,Malcolm,,Dublin City,53.35045,-6.27665,Entire home/apt,105,2,37,2020-03-02,2.41,5,317
30583761,Great Family Apartment for Dublin and surrounds,86373982,Tom,,Dublin City,53.37722,-6.3296,Entire home/apt,80,5,0,,,1,0
30584720,Unique stylish 2 bed just minutes from Grafton St,36693033,Daniel,,Dublin City,53.335,-6.25013,Entire home/apt,135,4,5,2020-03-06,0.34,10,1
30589878,Dublin Seafront Luxury - Victorian Period House,72563949,Peter,,Dublin City,53.36074,-6.21363,Entire home/apt,600,5,2,2020-03-14,0.18,2,23
30627225,"Double room, Drumcondra, Dublin city centre",4431695,Sabrina,,Dublin City,53.36766,-6.25842,Private room,80,4,0,,,1,0
30661015,Heart of Dublin - Room at Grand Canal Docks,11456734,Genco,,Dublin City,53.34484,-6.23697,Private room,80,1,0,,,1,0
30682426,Nice room in a modern neighborhood 10min to center,5491074,Andrii,,Dublin City,53.34073,-6.23249,Private room,45,3,11,2020-01-18,0.80,1,7
30683255,Room in traditional Dublin Home,40939327,Kieran,,Dn Laoghaire-Rathdown,53.2808,-6.13591,Private room,60,1,91,2020-03-15,6.30,2,126
30683793,FURNISHED 1BR SUITE APT IN THE HEART OF DUBLIN-2!,123745971,Especial,,Dublin City,53.34105,-6.25786,Entire home/apt,210,4,0,,,38,89
30702838,"8 Bed Dorm Mixed - The Liberties, City Centre",225735672,Garden,,Dublin City,53.34137,-6.27757,Hotel room,59,1,34,2020-03-12,2.96,6,359
30702938,"6 Bed Dorm Mixed - The Liberties, City Centre",225735672,Garden,,Dublin City,53.34192,-6.27735,Hotel room,59,1,16,2019-12-06,1.31,6,357
30703041,"6 Bed Dorm Female - The Liberties, City Centre",225735672,Garden,,Dublin City,53.34056,-6.27704,Hotel room,59,1,54,2020-03-06,3.72,6,359
30703177,"4 Bed Dorm Mixed - The Liberties, City Centre",225735672,Garden,,Dublin City,53.34157,-6.27652,Hotel room,59,1,11,2019-12-16,0.87,6,315
30703260,"4 Bed Dorm Female - The Liberties, City Centre",225735672,Garden,,Dublin City,53.34037,-6.27739,Hotel room,59,1,29,2020-03-09,2.06,6,279
30703785,room for rent,229822152,Bilal Shah,,Fingal,53.39416,-6.44209,Private room,50,1,0,,,1,0
30704882,Wonderful Smithfield apartment with amazing view,329249,Emmett,,Dublin City,53.3487,-6.27786,Entire home/apt,195,7,0,,,1,0
30706024,"Exclusive Villa Style House, in Downtown Dublin!",36790457,Daniel,,Dublin City,53.33403,-6.26822,Entire home/apt,298,1,36,2020-03-02,2.41,4,82
30707874,Dublin Cosy Townhouse III,30801155,Ashling,,Dn Laoghaire-Rathdown,53.30151,-6.23781,Private room,50,5,2,2019-01-02,0.13,1,0
30708961,Cozy room 10 min walking from city center,91453606,Marie-Victoire,,Dublin City,53.34101,-6.2761,Private room,150,1,3,2019-06-10,0.20,1,0
30710585,Excellent Location  - Walk Everywhere,221094279,Paul,,Dublin City,53.35269,-6.25756,Entire home/apt,79,1,75,2020-02-28,4.87,2,196
30711439,Kingsize bedroom - 10 min away city center,162625633,Angélica,,Dublin City,53.35043,-6.23403,Private room,70,2,0,,,1,0
30713385,Beautifully Refurbished Apartment,47133939,Owen,,Dn Laoghaire-Rathdown,53.29234,-6.14605,Entire home/apt,150,1,1,2018-12-22,0.07,1,0
30722671,1 bedroom apt. in Jameson Distillery building,12750223,Peter,,Dublin City,53.34692,-6.27743,Entire home/apt,75,2,47,2020-03-08,3.17,1,8
30724472,Lovely huge double bedroom (with private bathroom),23208657,Sarah,,Dublin City,53.31731,-6.27584,Private room,70,5,3,2020-01-17,0.28,2,12
30727266,One bedroom apartment with water views,18251877,Henry,,Dublin City,53.34707,-6.31026,Entire home/apt,125,2,33,2020-02-21,3.13,1,209
30727745,Spacious Apartament in Tallaght - Dublin,139942029,Ana Paula,,South Dublin,53.28714,-6.37605,Private room,17,1,3,2018-12-30,0.20,1,0
30730666,Large quiet home beside stream and all amenities,91962485,Senan,,Dn Laoghaire-Rathdown,53.29869,-6.24942,Entire home/apt,400,2,11,2019-07-08,0.86,1,0
30737269,Private room  for one guest close to city centre,60530894,Hannah Finola,,Dublin City,53.33276,-6.28104,Private room,34,1,73,2020-03-16,4.93,2,25
30737432,Bedroom apt Dublin City center,105349403,Francisco,,Dublin City,53.34268,-6.27595,Entire home/apt,60,1,1,2019-03-17,0.08,1,0
30739602,Cosy Private room 15min from Dublin airport,1029815,Ana,,Fingal,53.39014,-6.37661,Private room,49,1,0,,,1,0
30756650,Hugely spacious apartment best location in Dublin,230151439,Patrick,,Dublin City,53.34165,-6.26576,Private room,100,1,1,2018-12-30,0.07,1,0
30758178,"Cosy, private room, close to Dublin airport",224837643,Andreea,,Dublin City,53.40642,-6.17109,Private room,50,1,15,2019-07-29,1.03,1,0
30762290,TRANQUIL 2BR SUITE APT IN THE HEART OF DUBLIN-2!!,123745971,Especial,,Dublin City,53.34086,-6.25726,Entire home/apt,252,4,0,,,38,89
30762466,Ivo's place :-),230179467,Ivo,,Dublin City,53.34255,-6.27556,Private room,110,1,45,2020-03-08,3.29,1,210
30762631,Doubleroom good for sightseeing and close to town,22808200,Rafael,,Dublin City,53.34828,-6.28054,Private room,34,1,8,2020-01-19,0.54,3,79
30771281,Cosy Central Flat 2 mins from Temple Bar,230242351,James,,Dublin City,53.33915,-6.27321,Entire home/apt,120,2,11,2020-03-08,0.74,2,24
30773874,Apartment in the Heart of Dublin,53299359,Raphaela,,Dublin City,53.3378,-6.27864,Private room,50,2,7,2019-08-11,0.45,1,0
30780794,Kilmainham Townhouse,17351173,John,,Dublin City,53.34067,-6.31411,Entire home/apt,76,1,34,2020-03-17,5.70,2,89
30782457,Entire Two Bedroom Apartment in Central Park,41019199,Islam,,Dn Laoghaire-Rathdown,53.27032,-6.20335,Entire home/apt,135,5,4,2019-12-29,0.35,1,17
30785797,Gorgeous Double room in a duplex apartment,230330841,Marilu,,Dn Laoghaire-Rathdown,53.27773,-6.21549,Private room,60,4,23,2020-03-11,1.72,1,340
30792995,Apartment in D4 close to 3Arena and Grand Canal.,28578380,Matthew,,Dublin City,53.33997,-6.22737,Entire home/apt,99,3,0,,,1,0
30794253,Unbeatable Location Private Modern Townhouse!,2445776,Tamar,,Dublin City,53.34078,-6.27472,Entire home/apt,90,5,4,2019-10-20,0.27,1,7
30805136,"Beautiful Terraced House with Garden, Sleeps 5",230184258,Barry,,Dublin City,53.33246,-6.28326,Entire home/apt,100,2,37,2020-03-13,2.65,1,0
30806839,Beautiful apartment on the seafront in Dublin.,157447879,Peter,,Dn Laoghaire-Rathdown,53.29374,-6.13468,Private room,70,2,4,2019-06-07,0.36,1,4
30807557,ROOF TOP-LUXURY 2BR-1BA PENTHOUSE APT IN DUBLIN-2!,123745971,Especial,,Dublin City,53.34096,-6.25686,Entire home/apt,290,4,1,2019-03-19,0.08,38,89
30810589,Bright 2 bed apt. with wrap around balcony!,225363479,Megan,,Dublin City,53.33742,-6.2379,Entire home/apt,198,2,3,2020-03-01,0.42,4,141
30811461,Traditional terraced 3 bed townhouse. Near centre!,149525532,Margaret,,Dublin City,53.35509,-6.29094,Entire home/apt,150,2,48,2019-09-03,3.23,1,0
30812183,Large apartment in Victorian building!,30521507,Kieran,,Dublin City,53.35844,-6.25385,Entire home/apt,80,2,39,2020-03-18,4.50,2,102
30812361,Dublin Double bed in family house,160065658,Karima,,Fingal,53.39019,-6.43493,Private room,40,1,15,2020-02-23,1.01,1,155
30814414,ROOF TOP 3BR PENTHOUSE APT-INDOOR SAUNA IN DUBLIN!,123745971,Especial,,Dublin City,53.33986,-6.25734,Entire home/apt,370,4,1,2019-05-07,0.09,38,89
30821767,Lovely Double bedroom at Dublin with free parking,49468562,Dejan,,Dublin City,53.33071,-6.30024,Private room,67,1,73,2020-02-27,4.90,1,2
30822632,Quiet peaceful Room,230555658,Mar,,Dublin City,53.36087,-6.24365,Private room,50,21,1,2020-02-01,0.60,1,233
30833141,Double Bed with PRIVATE BATHROOM in City Centre,230610406,Andrew,,Dublin City,53.34805,-6.27142,Private room,200,3,1,2019-03-18,0.08,1,0
30834210,Lovely 1 Bedroom apartment in a perfect location!!,55761138,Mike,,Dublin City,53.34768,-6.27539,Entire home/apt,500,3,1,2019-09-07,0.15,2,90
30838882,HOUSE,36513031,Ed,,Dublin City,53.37826,-6.22907,Entire home/apt,70,65,0,,,1,0
30846958,Private room in Dublin 1,230639727,Ana,,Dublin City,53.35017,-6.26517,Private room,40,2,0,,,1,0
30851782,Newly Refurbished 2 Bed Apartment in Temple Bar,230341434,Dan,,Dublin City,53.34461,-6.26871,Entire home/apt,500,15,40,2019-11-02,2.67,1,0
30876684,Templebar penthouse,147799773,Michael,,Dublin City,53.34495,-6.26476,Entire home/apt,100,5,1,2018-12-19,0.07,2,0
30878701,Beautiful Apartment in Rathgar Road,185802391,Giovanni,,Dublin City,53.31375,-6.27244,Private room,34,1,1,2018-12-15,0.06,1,0
30881141,Tintawn House - Sherkin Double Ensuite,43175938,Declan,,Dn Laoghaire-Rathdown,53.26128,-6.20354,Private room,65,14,3,2019-10-04,0.22,12,75
30882973,"Luxurious penthouse, in the heart of Templebar",147799773,Michael,,Dublin City,53.34437,-6.26623,Entire home/apt,150,5,1,2018-12-17,0.07,2,0
30888116,Private double room in the city centre,6456224,Eren,,Dublin City,53.36039,-6.26487,Private room,50,1,34,2020-02-02,2.28,1,57
30905735,New !!  Stunning Apartment - Walk Everywhere !!!,221096082,Paul,,Dublin City,53.35375,-6.25729,Entire home/apt,104,1,115,2020-03-02,7.58,4,133
30911114,Luxury Room & Terrace Close to City Centre,3024552,Rory & Brian,,Dublin City,53.37551,-6.31909,Private room,75,1,41,2020-03-08,2.98,1,326
30924349,Cozy room for two people in Dublin 1,9254242,Quan,,Dublin City,53.35571,-6.26498,Private room,40,2,4,2019-08-05,0.26,1,0
30925649,Dublin City Perfect Getaway,40243366,Richard,,Dn Laoghaire-Rathdown,53.29372,-6.18207,Entire home/apt,125,2,1,2019-08-14,0.14,1,0
30946316,Cozy place,6814390,Pablo,,Dublin City,53.34694,-6.25591,Entire home/apt,97,2,14,2020-01-02,1.11,1,0
30946373,Riverside Spacious Bright 1 bed Apt in Kilmainham,230970553,Federico,,Dublin City,53.34207,-6.30067,Entire home/apt,500,2,3,2020-01-01,0.34,1,0
30946533,Newly Refurbished Home with outdoor area!,230465136,Sarah,,Dublin City,53.35368,-6.23242,Entire home/apt,199,2,13,2020-01-26,0.93,1,180
30948708,"Cosy, bright and large double bedroom",127415415,Fabio,,Dn Laoghaire-Rathdown,53.30506,-6.24654,Private room,58,1,5,2020-02-09,0.66,1,20
30951382,"June letting, long stay - Cat sitting included!",201101656,Abby,,Dublin City,53.37643,-6.16412,Entire home/apt,60,24,0,,,2,22
30959088,Homely entire Apt on trendy Central square,159978609,Jules,,Dublin City,53.34947,-6.27891,Entire home/apt,229,2,6,2019-09-08,0.49,1,37
30975778,A Grnd Flr Studio Loft Bed + TV + WIFI 5min Spire,196784145,Simon,,Dublin City,53.35649,-6.2656,Entire home/apt,119,1,112,2020-03-10,7.58,8,146
30977416,Penthouse room,152937423,Rob,,Dublin City,53.33863,-6.24265,Entire home/apt,100,2,31,2020-03-01,2.31,35,306
30982222,Tintawn House - Inisturk Double En suite,43175938,Declan,,Dn Laoghaire-Rathdown,53.2609,-6.20289,Private room,65,14,2,2019-03-23,0.14,12,83
31012788,Central 1 Bed Apartment with Lively Decor,231451874,Greg,,Dublin City,53.34027,-6.2739,Entire home/apt,500,2,56,2020-03-11,3.79,1,124
31014369,Perfect location between airport and city centre,203768512,Hugh,,Dublin City,53.36472,-6.29407,Entire home/apt,85,2,22,2019-10-27,1.48,1,0
31031932,**Great Location*on LUAS line off OCONNELL STREET,31284582,Paul,,Dublin City,53.35349,-6.26877,Entire home/apt,160,2,61,2020-03-02,4.37,58,102
31032658,Times Hostel - Camden Place - 1 Bed in 4 Bed Mixed Ensuite Dorm,216537391,Valentina,,Dublin City,53.33578,-6.26421,Shared room,100,1,57,2020-02-29,4.45,1,365
31036359,Central Comfortable Apartment - Apt 7,231816805,Gurteen,,Dublin City,53.36098,-6.25984,Entire home/apt,120,3,36,2020-03-01,2.45,3,3
31038332,Luxurious apartment,155395354,Richard,,Dn Laoghaire-Rathdown,53.2163,-6.24163,Private room,126,1,0,,,1,0
31039917,En-suite double bedroom with private entrance,190635939,Noelle,,Dn Laoghaire-Rathdown,53.31117,-6.24204,Private room,95,2,15,2019-10-12,1.01,1,92
31060508,"City Room, compl  Gym acs",29067995,P.Mark,,Dublin City,53.33656,-6.25197,Private room,59,1,9,2019-04-21,0.61,2,0
31072579,Luxurious Urban Studio,9311889,Raj,,Dublin City,53.39487,-6.17781,Entire home/apt,100,1,136,2020-03-09,9.74,2,29
31092227,☆ GIRLS ONLY beside Blanchardstown Shopping Centre,45053876,Paola,,Fingal,53.39575,-6.37765,Private room,25,2,35,2020-03-10,2.40,8,11
31109845,Spacious Private Double Bedroom in a 2 bedroom Apt,232138766,Eyal,,Dublin City,53.38926,-6.18183,Private room,37,1,3,2019-01-27,0.21,1,0
31112464,King bed & living area. Near Luas. One guest only.,39109159,Keith,,South Dublin,53.29917,-6.3639,Private room,64,1,26,2020-01-26,1.98,1,125
31116654,Double room in Financial District. City Centre!!!,5352773,Sarah,,Dublin City,53.35309,-6.23269,Private room,80,2,53,2020-03-14,3.68,1,25
31128870,Central Modern Apartment,57117435,Luma,,Dublin City,53.34167,-6.27823,Private room,50,1,4,2019-01-21,0.27,1,0
31147749,"Sarina Rise, Griffith Avenue",91980008,Christopher,,Dublin City,53.37862,-6.2631,Private room,60,1,82,2020-03-08,5.67,2,319
31164220,Ensuite Double bedroom for short term rent,232935592,Alina,,Dublin City,53.34059,-6.22753,Private room,110,1,0,,,1,0
31187887,City Place w Gym,29067995,P.Mark,,Dublin City,53.33876,-6.25147,Private room,100,2,2,2019-03-03,0.15,2,0
31208502,City Centre Modern Architect 1 BR Apartment Sleeps 4 BUCE13,133227818,Lauren,,Dublin City,53.35333,-6.24787,Entire home/apt,80,1,46,2020-03-15,3.19,14,102
31208700,City Centre Modern & Spacious Architect 4 BR Home Sleeps 8 BUCR26,133227818,Lauren,,Dublin City,53.35217,-6.24779,Entire home/apt,175,1,43,2020-02-24,3.02,14,137
31214851,Friendly and inviting,223508456,Danielle,,South Dublin,53.34668,-6.41651,Private room,35,1,27,2020-02-11,2.19,3,163
31230558,Comfortable family homr,38442859,Carmel,,Fingal,53.37231,-6.34965,Private room,55,1,4,2019-10-26,0.29,4,364
31247362,Beautiful 2 bedroom 2 bathroom entire apartment.,18613949,David,,Fingal,53.37278,-6.36867,Entire home/apt,79,2,24,2019-08-22,2.26,1,0
31260033,Comfy Bedroom / Private Bathroom & Balcony. Dublin,21539467,Liz,,Dublin City,53.36249,-6.24921,Private room,55,14,52,2020-03-03,3.64,1,84
31262065,Cosy Bright Room,216100743,Georgina,,South Dublin,53.3143,-6.32608,Private room,30,1,42,2019-11-12,2.87,4,268
31278993,Lovely family home in south Dublin,125796702,Denise,,Dn Laoghaire-Rathdown,53.26831,-6.14505,Entire home/apt,130,14,0,,,1,81
31300500,Entire home in Dublin with easy access to city,11398133,Niamh,,Dn Laoghaire-Rathdown,53.27067,-6.16484,Entire home/apt,80,4,1,2019-01-06,0.07,1,79
31305094,Big House just off Dublin City Centre,7347275,Rafaela,,Dublin City,53.35149,-6.28273,Entire home/apt,150,2,1,2019-03-11,0.08,18,0
31309588,Luxury Apartment in Dublin city centre,202578770,Emmet,,Dublin City,53.35774,-6.25933,Entire home/apt,112,1,90,2020-03-08,6.43,1,77
31345982,"double bed, ensuite toilet, best location (Pr  PP)",175116573,Amit,,Fingal,53.43654,-6.12838,Private room,500,2,0,,,1,0
31351744,Chic & Cosy 1BR // Heart Dublin Grafton Street,202961997,Sweet Inn,,Dublin City,53.3391,-6.26445,Entire home/apt,150,2,9,2019-11-30,0.76,28,242
31353666,☆ GIRLS ONLY ☆ comfy single in Blanchardstown ☆,45053876,Paola,,Fingal,53.39577,-6.37619,Private room,25,1,23,2020-03-15,2.23,8,52
31354934,Smithfield Apartment 10min walk from Dublin Centre,24767190,Felicienne,,Dublin City,53.34941,-6.27766,Entire home/apt,150,3,8,2019-10-16,0.65,1,0
31356569,Cosy loft room with lovely garden view,107379392,Corey And Geraldine,,Dn Laoghaire-Rathdown,53.30478,-6.252,Entire home/apt,90,2,18,2020-03-17,1.31,2,207
31356624,City centre apartment with v spacious double room,10864001,Orla,,Dublin City,53.34285,-6.24092,Private room,100,1,22,2019-10-26,1.52,1,0
31359369,Dublin Town House,7129888,Félim,,Dublin City,53.37425,-6.26026,Entire home/apt,205,1,6,2020-03-18,0.49,2,168
31377279,"Georgian-style Bank House, Dublin",21120061,Frank,,Dublin City,53.34276,-6.27641,Entire home/apt,200,3,15,2020-03-16,1.26,1,22
31401445,Spacious 2 bed  apartment in amazing location,219323805,Rafael,,Dublin City,53.3423,-6.24459,Entire home/apt,125,1,1,2019-01-27,0.07,2,0
31401915,Quirky & cozy apt in Dublin city,235170729,Tatiana,,Dublin City,53.3465,-6.30914,Entire home/apt,120,15,57,2020-02-06,4.44,1,165
31403919,Apt 58 Adelaide Square,24141249,Elaine,,Dublin City,53.33988,-6.26798,Entire home/apt,198,2,114,2020-03-13,8.28,8,0
31404382,City Centre Apartment,28757886,Fergal,,Dublin City,53.34206,-6.23583,Entire home/apt,87,2,2,2019-03-02,0.15,1,0
31441320,Single Room in Stillorgan,79337564,Pankaj,,Dn Laoghaire-Rathdown,53.28936,-6.18577,Private room,23,1,2,2019-02-02,0.14,1,0
31442306,82 Location! Dublin Central Hotspot,114711637,Nita,,Dublin City,53.35027,-6.26572,Entire home/apt,120,4,31,2020-02-16,2.31,5,32
31443241,Cozy apartment beside temple bar,45167232,Gui,,Dublin City,53.34694,-6.26493,Private room,80,3,14,2019-08-18,1.02,1,0
31458481,Beautiful Apartment 1 minute walk from Temple bar,235658407,Vinicius,,Dublin City,53.34608,-6.25993,Entire home/apt,89,3,26,2020-03-08,1.99,1,107
31459935,A bright & clean space in the heart of Dublin City,41723307,Collette,,Dublin City,53.33059,-6.2605,Private room,60,2,9,2019-06-22,0.73,1,79
31459996,"Warm, cosy mansard apartment in vibrant district",142439779,Noel,,Dublin City,53.32184,-6.2754,Entire home/apt,80,1,23,2020-02-17,1.67,8,68
31478124,Perfect Grand Canal/Ringsend Stay,14650816,Rachel,,Dublin City,53.34256,-6.23069,Entire home/apt,185,2,0,,,1,346
31478285,Double Bed in own Room  on own Floor,200373890,Mark,,South Dublin,53.27786,-6.46865,Private room,45,1,7,2019-04-18,0.50,1,0
31481523,Sandymount Home,21697839,Avril,,Dublin City,53.33099,-6.21163,Entire home/apt,500,7,1,2019-08-17,0.14,1,83
31486455,Female only,220410651,Yufeng,,Dublin City,53.38912,-6.22861,Private room,21,1,5,2019-02-23,0.35,1,0
31489068,City Centre Double by Trinity-Fridge-Microwave,291831,Mohamed,,Dublin City,53.34711,-6.25506,Private room,77,2,51,2020-03-08,4.12,1,249
31490247,THE LOFT - Naul,227475562,Ciara,,Fingal,53.59128,-6.26782,Entire home/apt,80,2,28,2020-03-05,2.03,1,288
31501337,Seaside Room - Sandymount,19113566,Simon,,Dublin City,53.32186,-6.20686,Private room,100,2,1,2019-03-17,0.08,1,89
31511541,Superb located DBL Bedroom next to O'Connell St!,236110839,Nicky,,Dublin City,53.35367,-6.25783,Private room,39,2,18,2020-01-13,1.29,3,27
31522365,Superb modern home in the heart of Dublin 4/City,24023516,Bernadette,,Dublin City,53.33561,-6.22878,Private room,80,1,18,2020-02-09,1.98,1,13
31526953,Bungalow overlooking Bird Sanctuary on cycle track,98972750,Miriam,,Fingal,53.41816,-6.14317,Entire home/apt,150,12,2,2019-08-06,0.24,2,17
31529970,Charming 1 bedroom apart. with terrace in Ranelagh,51678803,Pierre-Louis,,Dublin City,53.32793,-6.25504,Entire home/apt,120,2,1,2019-04-21,0.09,1,0
31533127,Double Room in Kilmainham,236315876,Xavier,,Dublin City,53.34186,-6.29764,Private room,59,2,11,2020-02-23,0.77,1,0
31533727,Room in Elena's House,229522955,Elena,,Dublin City,53.35103,-6.26013,Private room,299,1,0,,,1,83
31539369,Clean and modern private room in North Strand,245521,Seamus,,Dublin City,53.35629,-6.2444,Private room,40,5,27,2020-02-26,1.93,1,70
31550161,The Green Room,15732001,Geraldine,,Dublin City,53.37738,-6.26835,Shared room,30,2,29,2020-03-06,2.05,3,134
31553297,Single bedroom,10475485,J,,Dn Laoghaire-Rathdown,53.20906,-6.1226,Private room,26,1,9,2019-11-03,0.64,2,77
31559165,Beautiful cottage in trendy Portobello,236544809,Fiona,,Dublin City,53.32991,-6.27243,Entire home/apt,500,2,37,2019-09-30,2.71,1,0
31562371,Clondalkin,194339188,Lorraine,,South Dublin,53.32046,-6.38157,Private room,80,1,1,2019-03-07,0.08,1,180
31564880,Canon Hall,236594658,Darragh,,Dublin City,53.35095,-6.23534,Entire home/apt,475,3,1,2019-04-22,0.09,1,81
31574269,Private Bedroom in Dublin,231393322,Deep,,Dublin City,53.33586,-6.28582,Private room,35,10,0,,,1,0
31580442,"City Centre Location,  ample spaced diamond",88500418,Alan,,Dublin City,53.35009,-6.25527,Entire home/apt,150,29,12,2020-02-14,1.14,4,37
31581573,Luxury city centre large apartment in dublin 2,27472241,Gonzague,,Dublin City,53.34033,-6.26794,Entire home/apt,100,2,51,2020-03-15,3.68,8,72
31582303,"Nice, lovely room in Dublin 1",236621875,Kings,,Dublin City,53.34979,-6.24012,Private room,45,2,27,2020-02-03,1.97,1,0
31585108,Bright & spotless room in redbrick 8 mins to city,9465902,Aoife,,Dublin City,53.36714,-6.21799,Shared room,38,7,8,2020-03-01,0.57,3,322
31589755,Dublin 4 - Walking Distance from Grafton Street,93844390,Colm,,Dublin City,53.32337,-6.23682,Private room,80,1,43,2020-03-02,3.49,3,149
31591135,"Entire 1 Bed Apartment, Close to City Centre",142655543,Kevin,,Dublin City,53.36056,-6.2718,Entire home/apt,105,3,34,2020-03-19,2.61,1,17
31595534,Jose's place  3,22021700,Jose,,Dublin City,53.3619,-6.28137,Entire home/apt,75,1,117,2020-03-14,8.34,3,107
31595883,Bright private single room with large desk,4545104,Sebastian,,Dublin City,53.36708,-6.28645,Private room,50,1,24,2020-02-24,1.69,1,0
31598603,Villa Sophia king size near Airport - Malahide,7762804,Anna,,Fingal,53.45009,-6.15389,Hotel room,60,3,10,2019-07-08,0.75,1,350
31604697,Cozy canal apartment in Dublin city center,6644920,Julia,,Dublin City,53.33503,-6.24673,Entire home/apt,73,2,10,2019-09-08,0.88,1,0
31605657,Baggot Rath,185902621,Richard - Interhome,,Dublin City,53.3354,-6.22371,Entire home/apt,165,1,0,,,21,0
31605666,Heyward Mews,185902621,Richard - Interhome,,Fingal,53.48603,-6.27159,Entire home/apt,165,1,0,,,21,112
31605673,Baggot Rath - 200-3,185902621,Richard - Interhome,,Dublin City,53.3354,-6.22371,Entire home/apt,198,1,0,,,21,0
31605675,Baggot Rath - 200-5,185902621,Richard - Interhome,,Dublin City,53.3354,-6.22371,Entire home/apt,323,1,0,,,21,0
31605679,Baggot Rath - 200-4,185902621,Richard - Interhome,,Dublin City,53.3354,-6.22371,Entire home/apt,198,1,0,,,21,0
31606023,Heyward Mews - 100-2,185902621,Richard - Interhome,,Fingal,53.48603,-6.27159,Entire home/apt,165,1,0,,,21,112
31608639,Apartment 6 Room 2 Shanowen Square (Double Room),160402201,Lorna,,Dublin City,53.38875,-6.2577,Private room,50,3,13,2019-07-08,0.98,44,30
31609501,Walking Distance to Grafton Street - Open Fire -,93844390,Colm,,Dublin City,53.32537,-6.23838,Private room,80,1,84,2020-03-11,6.81,3,130
31611700,Luxury room in the heart of Ballsbridge,53864262,Hazel,,Dublin City,53.32491,-6.22342,Private room,300,1,0,,,1,0
31623872,Modern & Spacious Room in Grand Canal Dock,226731611,Tommaso,,Dublin City,53.34084,-6.23474,Private room,65,2,7,2019-10-29,0.66,2,0
31632885,Villa Sam B,183557761,Gwendoline,,Fingal,53.48912,-6.16352,Private room,55,1,14,2019-11-24,1.25,3,155
31640546,The Enya Suite,152937423,Rob,,Dublin City,53.33866,-6.27263,Entire home/apt,150,1,21,2019-11-12,1.90,35,302
31649908,Jose's place 4,22021700,Jose,,Dublin City,53.36179,-6.28277,Entire home/apt,75,1,96,2020-03-01,6.73,3,90
31651233,Dublin Blanchardstown Self Catering 3 Bed House,237306214,Ade,,Fingal,53.40223,-6.38891,Entire home/apt,150,2,22,2020-03-13,1.66,1,92
31659825,Francis Street Loft,152937423,Rob,,Dublin City,53.33966,-6.27235,Entire home/apt,150,2,40,2020-03-05,2.91,35,286
31661855,New 3 Beds 2 Bathroom Apartment Grand Canal Dock,110469223,Orla,,Dublin City,53.34157,-6.23615,Entire home/apt,200,2,69,2020-03-12,5.01,2,115
31664334,Granite Cottage,236983950,Guy,,Dn Laoghaire-Rathdown,53.23564,-6.16181,Entire home/apt,600,1,0,,,1,0
31671946,113 Superb city centre pad,114711637,Nita,,Dublin City,53.35126,-6.26372,Entire home/apt,120,4,29,2020-03-03,2.24,5,17
31679033,Flat City Center,237542599,Arthur,,Dublin City,53.3464,-6.26842,Entire home/apt,78,1,19,2019-07-01,1.36,1,0
31688392,"New self contained, private entrance, near airport",92335395,Sharon,,Fingal,53.46013,-6.2549,Entire home/apt,45,1,22,2019-10-17,1.72,1,0
31691319,Georgian Home in Centre of Ranelagh - Sleeps 8+,24118523,Rebekah,,Dublin City,53.32435,-6.25581,Entire home/apt,350,3,1,2019-04-20,0.09,1,0
31693095,Cozy refurbished apartment@The Point-Luas Stop,57029035,Lau,,Dublin City,53.35016,-6.2325,Private room,75,2,17,2019-09-23,1.21,2,0
31701809,"Walking Distance to Grafton Street - ""Open Fire"" -",93844390,Colm,,Dublin City,53.32344,-6.23632,Private room,65,1,58,2020-03-13,4.89,3,153
31704905,Private room in Gran Canal Dock,61277062,Beatriz,,Dublin City,53.3381,-6.23303,Private room,50,2,0,,,1,0
31710005,8 mins from SPIRE-Charming Period Character Home,42699074,John And Leo,,Dublin City,53.35473,-6.27001,Private room,80,3,78,2020-03-08,5.67,1,81
31715644,Modern Fully Refurbished Up Market Apartment,237895126,Josh,,Dublin City,53.33113,-6.24652,Private room,350,3,8,2019-08-26,0.60,1,0
